Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Type,Outlet_Size_Medium,Outlet_Size_High,Outlet_Size_Small,Outlet_Size_Non,year_sin,year_cos,Item_Fat_Content_ts_diff_mean,Item_Fat_Content_ts_diff_std,Item_Type_ts_diff_mean,Item_Type_ts_diff_std,Outlet_Location_Type_ts_diff_mean,Outlet_Location_Type_ts_diff_std,Outlet_Type_ts_diff_mean,Outlet_Type_ts_diff_std
7.02,1,0.081290366,6,147.3734,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.1,1,0.055514919,9,112.5518,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,1,0.128405328,1,156.4314,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.65,1,0.042276746,9,108.4938,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.7,2,0.135306012,15,183.7924,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
20.75,1,0.02128304,14,153.5024,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,-0.0013774104683195593,0.03711348095126028,0.0,0.0,0.0,0.0
6.215,1,0.012167793,6,37.4848,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.6,1,0.050369190999999994,3,117.2124,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,1,0.066829875,11,185.5924,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.2,0,0.064464147,13,255.7646,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,2,0.0,4,96.7752,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
14.8,1,0.081168135,10,190.5846,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.98,1,0.075675438,7,53.3614,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.75,1,0.010381661,9,207.8954,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.13,1,0.051928034000000005,9,151.4024,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1,0.119570595,5,249.7434,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.7,2,0.0,15,63.6168,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
17.7,2,0.12206551800000001,10,103.3674,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
6.405,1,0.13651285800000001,13,128.7678,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.7,1,0.07803497599999999,0,178.06599999999997,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.85,2,0.110202066,5,39.7506,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
17.5,1,0.01558456,6,185.1266,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.02,1,0.049942926,4,82.425,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.785,2,0.038817121,6,262.6252,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
7.72,4,0.074847665,1,78.8986,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.6,2,0.048010812,6,187.7556,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
10.195,1,0.126579586,3,112.2886,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.2,1,0.16334971,8,45.1086,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.395,2,0.109265987,14,42.3112,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,-0.0013774104683195593,0.03711348095126028,0.0,0.0,0.0,0.0
8.97,1,0.09315923300000001,9,55.7956,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.195,2,0.017658634,15,240.1538,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
12.35,1,0.026722744,3,59.2246,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.75,2,0.157075658,4,240.5538,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
6.13,1,0.10234983,6,55.0298,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,2,0.07586884299999999,0,261.7568,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
16.7,2,0.052493162,5,113.9176,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
13.15,1,0.043831721,13,184.195,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.2,2,0.0,15,173.6738,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
13.5,1,0.055075504000000004,8,33.3874,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,2,0.08187986400000001,6,91.7488,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
17.6,2,0.03928284,13,94.641,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
19.1,0,0.17754562399999999,9,172.4422,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.075,1,0.058437653,4,143.0128,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.15,2,0.038011783,13,89.6856,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
19.2,1,0.041291929,9,130.131,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.93,1,0.005557062,5,122.1414,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.1,2,0.087542757,6,219.8456,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
6.36,1,0.120731024,6,46.506,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.25,1,0.039207025,9,116.1176,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1,0.154228739,15,107.3938,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.35,1,0.017065268,8,109.5228,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.15,1,0.006770251999999999,11,124.473,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.6,1,0.074522745,9,228.801,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,1,0.094366079,14,190.9872,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,-0.0013774104683195593,0.03711348095126028,0.0,0.0,0.0,0.0
15.0,1,0.058485617000000004,13,44.7744,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.15,1,0.092811105,9,159.7604,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,2,0.09735225,13,160.7262,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
17.75,1,0.014602836999999999,6,158.6262,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.35,2,0.014649641000000001,3,207.3638,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
14.15,1,0.035999599,14,41.5138,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,-0.0013774104683195593,0.03711348095126028,0.0,0.0,0.0,0.0
19.5,1,0.014296484,9,53.7614,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,2,0.0,4,57.8562,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
15.35,1,0.073397129,14,91.912,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,-0.0013774104683195593,0.03711348095126028,0.0,0.0,0.0,0.0
14.0,2,0.02976887,4,145.4786,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
17.1,1,0.06725846,9,115.186,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.6,1,0.085085743,0,105.12799999999999,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3,1,0.044730667,9,245.1802,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.3,2,0.066833743,5,257.2962,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
5.26,2,0.041837331,0,161.8868,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
14.6,1,0.150801606,14,48.7692,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,-0.0013774104683195593,0.03711348095126028,0.0,0.0,0.0,0.0
20.85,1,0.121438886,13,196.1452,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.8,2,0.063916425,6,117.1492,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
16.75,2,0.024892129,14,37.8822,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,-0.0013774104683195593,0.03711348095126028,0.0,0.0,0.0,0.0
9.895,2,0.028765486,3,115.3492,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
17.5,1,0.026182757999999997,13,253.6356,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,1,0.07135477400000001,15,125.70200000000001,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.75,1,0.032637373,8,191.6162,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,2,0.025409912000000003,0,83.2934,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
6.4,1,0.084885375,5,39.2796,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.8,1,0.022879017,8,176.0686,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.235,1,0.076975118,9,116.6492,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,2,0.01599013,13,228.8352,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
16.1,1,0.06528457,4,145.076,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,1,0.127647181,3,207.92700000000002,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.8,2,0.107223632,4,223.5772,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
19.6,1,0.024264569,4,46.5718,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1,0.04188955,9,255.9014,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.6,2,0.144241314,4,239.4222,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
8.77,2,0.046844194000000006,6,174.2422,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
13.6,2,0.0,6,156.4946,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
7.52,1,0.055213208,6,129.5994,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.6,2,0.119361718,4,231.63,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
6.305,2,0.12330717699999999,13,93.5436,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
15.2,1,0.113072194,14,35.8848,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,-0.0013774104683195593,0.03711348095126028,0.0,0.0,0.0,0.0
20.6,1,0.071103348,9,75.4696,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.35,2,0.158715731,10,157.2946,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1,0.03898577,14,34.619,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,-0.0013774104683195593,0.03711348095126028,0.0,0.0,0.0,0.0
12.6,1,0.007468056,9,186.9556,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2,0.020442889,10,98.0042,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
17.75,1,0.09786283900000001,8,239.3196,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.6,1,0.09736772199999999,4,89.3856,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.395,2,0.100555034,0,88.8856,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
5.46,2,0.032227432,3,186.824,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
17.75,1,0.11147467,11,108.0912,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.2,2,0.022954443999999997,6,184.495,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
10.5,2,0.142759833,1,159.3578,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
11.35,2,0.045052492,13,102.6016,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
12.1,1,0.148612263,6,104.52799999999999,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.85,1,0.141862435,3,171.0132,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.7,1,0.17464455199999998,6,113.2834,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.615,1,0.125964559,8,124.773,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.195,1,0.11506426300000001,5,58.6246,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.71,2,0.02960641,0,65.4142,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
16.5,2,0.066352552,2,181.2292,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
12.1,0,0.030174246000000002,3,76.667,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.75,1,0.025169702999999998,8,150.4734,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,2,0.110163385,6,83.6592,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1,0.126440335,9,125.2362,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.7,1,0.053305463,6,58.193000000000005,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.285,1,0.031200065,9,174.7054,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.6,1,0.012673238,9,121.5414,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.6,1,0.011106465,1,42.7454,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.65,2,0.031494041,3,98.87,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
16.7,1,0.022099982,4,110.1886,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.725,1,0.029117482000000004,9,123.0414,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1,0.039071642000000004,13,145.3418,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.11,2,0.0,14,43.0086,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,-0.0013774104683195593,0.03711348095126028,0.0,0.0,0.0,0.0
17.6,1,0.010055503,13,163.7552,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,2,0.093909644,13,213.7244,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
8.35,2,0.127066966,5,76.5354,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
14.1,1,0.0,4,231.9668,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.15,1,0.032306341,8,166.3526,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.75,1,0.055015935,0,194.3452,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.8,1,0.11350542,14,186.8924,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,-0.0013774104683195593,0.03711348095126028,0.0,0.0,0.0,0.0
14.0,1,0.024369007,9,40.2454,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.1,4,0.094037291,6,62.3194,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.6,1,0.0,14,166.5158,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,-0.0013774104683195593,0.03711348095126028,0.0,0.0,0.0,0.0
9.3,1,0.089144149,3,144.9786,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.895,2,0.061270647000000004,2,56.7588,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,-0.00020733982998133942,0.01439929963509821,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1,0.049381666,13,193.0478,1999,0,1,1.0,0.0,0.0,0.0,0.8117090374434429,0.5840620159988488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
